period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2022-15-02,2022-15-02,day,K02000001,United Kingdom,"3,358",Seven-day average,number
2022-16-02,2022-16-02,day,K02000001,United Kingdom,"3,388",Seven-day average,number
2022-17-02,2022-17-02,day,K02000001,United Kingdom,"3,397",Seven-day average,number
2022-18-02,2022-18-02,day,K02000001,United Kingdom,"3,242",Seven-day average,number
2022-19-02,2022-19-02,day,K02000001,United Kingdom,"3,273",Seven-day average,number
2022-20-02,2022-20-02,day,K02000001,United Kingdom,"3,302",Seven-day average,number
2022-21-02,2022-21-02,day,K02000001,United Kingdom,"3,296",Seven-day average,number
2022-22-02,2022-22-02,day,K02000001,United Kingdom,"3,314",Seven-day average,number
2022-23-02,2022-23-02,day,K02000001,United Kingdom,"3,341",Seven-day average,number
2022-24-02,2022-24-02,day,K02000001,United Kingdom,"3,345",Seven-day average,number
2022-25-02,2022-25-02,day,K02000001,United Kingdom,"3,483",Seven-day average,number
2022-26-02,2022-26-02,day,K02000001,United Kingdom,"3,394",Seven-day average,number
2022-27-02,2022-27-02,day,K02000001,United Kingdom,"3,396",Seven-day average,number
2022-28-02,2022-28-02,day,K02000001,United Kingdom,"3,435",Seven-day average,number
2022-01-03,2022-01-03,day,K02000001,United Kingdom,"3,458",Seven-day average,number
2022-02-03,2022-02-03,day,K02000001,United Kingdom,"3,497",Seven-day average,number
2022-03-03,2022-03-03,day,K02000001,United Kingdom,"3,529",Seven-day average,number
2022-04-03,2022-04-03,day,K02000001,United Kingdom,"3,559",Seven-day average,number
2022-05-03,2022-05-03,day,K02000001,United Kingdom,"3,592",Seven-day average,number
2022-06-03,2022-06-03,day,K02000001,United Kingdom,"3,600",Seven-day average,number
2022-07-03,2022-07-03,day,K02000001,United Kingdom,"3,619",Seven-day average,number
2022-08-03,2022-08-03,day,K02000001,United Kingdom,"3,641",Seven-day average,number
2022-09-03,2022-09-03,day,K02000001,United Kingdom,"3,645",Seven-day average,number
2022-10-03,2022-10-03,day,K02000001,United Kingdom,"3,669",Seven-day average,number
2022-11-03,2022-11-03,day,K02000001,United Kingdom,"3,674",Seven-day average,number
2022-12-03,2022-12-03,day,K02000001,United Kingdom,"3,677",Seven-day average,number
2022-13-03,2022-13-03,day,K02000001,United Kingdom,"3,693",Seven-day average,number
2022-14-03,2022-14-03,day,K02000001,United Kingdom,"3,706",Seven-day average,number
2022-15-03,2022-15-03,day,K02000001,United Kingdom,"3,723",Seven-day average,number
2022-16-03,2022-16-03,day,K02000001,United Kingdom,"3,742",Seven-day average,number
2022-17-03,2022-17-03,day,K02000001,United Kingdom,"3,747",Seven-day average,number
2022-18-03,2022-18-03,day,K02000001,United Kingdom,"3,765",Seven-day average,number
2022-19-03,2022-19-03,day,K02000001,United Kingdom,"3,779",Seven-day average,number
2022-20-03,2022-20-03,day,K02000001,United Kingdom,"3,778",Seven-day average,number
2022-21-03,2022-21-03,day,K02000001,United Kingdom,"3,781",Seven-day average,number
2022-22-03,2022-22-03,day,K02000001,United Kingdom,"3,775",Seven-day average,number
2022-23-03,2022-23-03,day,K02000001,United Kingdom,"3,783",Seven-day average,number
2022-24-03,2022-24-03,day,K02000001,United Kingdom,"3,778",Seven-day average,number
2022-25-03,2022-25-03,day,K02000001,United Kingdom,"3,777",Seven-day average,number
2022-26-03,2022-26-03,day,K02000001,United Kingdom,"3,780",Seven-day average,number
2022-27-03,2022-27-03,day,K02000001,United Kingdom,"3,848",Seven-day average,number
2022-28-03,2022-28-03,day,K02000001,United Kingdom,"3,968",Seven-day average,number
2022-29-03,2022-29-03,day,K02000001,United Kingdom,"4,126",Seven-day average,number
2022-30-03,2022-30-03,day,K02000001,United Kingdom,"4,247",Seven-day average,number
2022-31-03,2022-31-03,day,K02000001,United Kingdom,"4,361",Seven-day average,number
2022-01-04,2022-01-04,day,K02000001,United Kingdom,"4,460",Seven-day average,number
2022-02-04,2022-02-04,day,K02000001,United Kingdom,"4,569",Seven-day average,number
2022-03-04,2022-03-04,day,K02000001,United Kingdom,"4,588",Seven-day average,number
2022-04-04,2022-04-04,day,K02000001,United Kingdom,"4,600",Seven-day average,number
2022-05-04,2022-05-04,day,K02000001,United Kingdom,"4,601",Seven-day average,number
2022-06-04,2022-06-04,day,K02000001,United Kingdom,"4,653",Seven-day average,number
2022-07-04,2022-07-04,day,K02000001,United Kingdom,"4,690",Seven-day average,number
2022-08-04,2022-08-04,day,K02000001,United Kingdom,"4,715",Seven-day average,number
2022-09-04,2022-09-04,day,K02000001,United Kingdom,"4,741",Seven-day average,number
2022-10-04,2022-10-04,day,K02000001,United Kingdom,"4,769",Seven-day average,number
2022-11-04,2022-11-04,day,K02000001,United Kingdom,"4,786",Seven-day average,number
2022-12-04,2022-12-04,day,K02000001,United Kingdom,"4,816",Seven-day average,number
2022-13-04,2022-13-04,day,K02000001,United Kingdom,"4,815",Seven-day average,number
2022-14-04,2022-14-04,day,K02000001,United Kingdom,"4,839",Seven-day average,number
2022-15-04,2022-15-04,day,K02000001,United Kingdom,"4,810",Seven-day average,number
2022-16-04,2022-16-04,day,K02000001,United Kingdom,"4,780",Seven-day average,number
2022-17-04,2022-17-04,day,K02000001,United Kingdom,"4,756",Seven-day average,number
2022-18-04,2022-18-04,day,K02000001,United Kingdom,"4,753",Seven-day average,number
2022-19-04,2022-19-04,day,K02000001,United Kingdom,"4,771",Seven-day average,number
2022-20-04,2022-20-04,day,K02000001,United Kingdom,"4,784",Seven-day average,number
2022-21-04,2022-21-04,day,K02000001,United Kingdom,"4,763",Seven-day average,number
2022-22-04,2022-22-04,day,K02000001,United Kingdom,"4,795",Seven-day average,number
2022-23-04,2022-23-04,day,K02000001,United Kingdom,"4,789",Seven-day average,number
2022-24-04,2022-24-04,day,K02000001,United Kingdom,"4,816",Seven-day average,number
2022-25-04,2022-25-04,day,K02000001,United Kingdom,"4,820",Seven-day average,number
2022-26-04,2022-26-04,day,K02000001,United Kingdom,"4,810",Seven-day average,number
2022-27-04,2022-27-04,day,K02000001,United Kingdom,"4,808",Seven-day average,number
2022-28-04,2022-28-04,day,K02000001,United Kingdom,"4,832",Seven-day average,number
2022-29-04,2022-29-04,day,K02000001,United Kingdom,"4,865",Seven-day average,number
2022-30-04,2022-30-04,day,K02000001,United Kingdom,"4,891",Seven-day average,number
2022-01-05,2022-01-05,day,K02000001,United Kingdom,"4,910",Seven-day average,number
2022-02-05,2022-02-05,day,K02000001,United Kingdom,"4,956",Seven-day average,number
2022-03-05,2022-03-05,day,K02000001,United Kingdom,"4,995",Seven-day average,number
2022-04-05,2022-04-05,day,K02000001,United Kingdom,"5,034",Seven-day average,number
2022-05-05,2022-05-05,day,K02000001,United Kingdom,"5,080",Seven-day average,number
2022-06-05,2022-06-05,day,K02000001,United Kingdom,"5,112",Seven-day average,number
2022-07-05,2022-07-05,day,K02000001,United Kingdom,"5,144",Seven-day average,number
2022-08-05,2022-08-05,day,K02000001,United Kingdom,"5,184",Seven-day average,number
2022-09-05,2022-09-05,day,K02000001,United Kingdom,"5,202",Seven-day average,number
2022-10-05,2022-10-05,day,K02000001,United Kingdom,"5,211",Seven-day average,number
2022-11-05,2022-11-05,day,K02000001,United Kingdom,"5,230",Seven-day average,number
2022-12-05,2022-12-05,day,K02000001,United Kingdom,"5,235",Seven-day average,number
2022-13-05,2022-13-05,day,K02000001,United Kingdom,"5,244",Seven-day average,number
2022-14-05,2022-14-05,day,K02000001,United Kingdom,"5,269",Seven-day average,number
2022-15-05,2022-15-05,day,K02000001,United Kingdom,"5,272",Seven-day average,number
2022-16-05,2022-16-05,day,K02000001,United Kingdom,"5,274",Seven-day average,number
2022-17-05,2022-17-05,day,K02000001,United Kingdom,"5,289",Seven-day average,number
2022-18-05,2022-18-05,day,K02000001,United Kingdom,"5,301",Seven-day average,number
2022-19-05,2022-19-05,day,K02000001,United Kingdom,"5,317",Seven-day average,number
2022-20-05,2022-20-05,day,K02000001,United Kingdom,"5,314",Seven-day average,number
2022-21-05,2022-21-05,day,K02000001,United Kingdom,"5,325",Seven-day average,number
2022-22-05,2022-22-05,day,K02000001,United Kingdom,"5,345",Seven-day average,number
2022-23-05,2022-23-05,day,K02000001,United Kingdom,"5,367",Seven-day average,number
2022-24-05,2022-24-05,day,K02000001,United Kingdom,"5,380",Seven-day average,number
2022-25-05,2022-25-05,day,K02000001,United Kingdom,"5,410",Seven-day average,number
2022-26-05,2022-26-05,day,K02000001,United Kingdom,"5,437",Seven-day average,number
2022-27-05,2022-27-05,day,K02000001,United Kingdom,"5,511",Seven-day average,number
2022-28-05,2022-28-05,day,K02000001,United Kingdom,"5,576",Seven-day average,number
2022-29-05,2022-29-05,day,K02000001,United Kingdom,"5,596",Seven-day average,number
2022-30-05,2022-30-05,day,K02000001,United Kingdom,"5,632",Seven-day average,number
2022-31-05,2022-31-05,day,K02000001,United Kingdom,"5,652",Seven-day average,number
2022-01-06,2022-01-06,day,K02000001,United Kingdom,"5,680",Seven-day average,number
2022-02-06,2022-02-06,day,K02000001,United Kingdom,"5,667",Seven-day average,number
2022-03-06,2022-03-06,day,K02000001,United Kingdom,"5,593",Seven-day average,number
2022-04-06,2022-04-06,day,K02000001,United Kingdom,"5,563",Seven-day average,number
2022-05-06,2022-05-06,day,K02000001,United Kingdom,"5,596",Seven-day average,number
2022-06-06,2022-06-06,day,K02000001,United Kingdom,"5,617",Seven-day average,number
2022-07-06,2022-07-06,day,K02000001,United Kingdom,"5,642",Seven-day average,number
2022-08-06,2022-08-06,day,K02000001,United Kingdom,"5,626",Seven-day average,number
2022-09-06,2022-09-06,day,K02000001,United Kingdom,"5,661",Seven-day average,number
2022-10-06,2022-10-06,day,K02000001,United Kingdom,"5,715",Seven-day average,number
2022-11-06,2022-11-06,day,K02000001,United Kingdom,"5,719",Seven-day average,number
2022-12-06,2022-12-06,day,K02000001,United Kingdom,"5,703",Seven-day average,number
2022-13-06,2022-13-06,day,K02000001,United Kingdom,"5,695",Seven-day average,number
2022-14-06,2022-14-06,day,K02000001,United Kingdom,"5,699",Seven-day average,number
2022-15-06,2022-15-06,day,K02000001,United Kingdom,"5,717",Seven-day average,number
2022-16-06,2022-16-06,day,K02000001,United Kingdom,"5,714",Seven-day average,number
2022-17-06,2022-17-06,day,K02000001,United Kingdom,"5,701",Seven-day average,number
2022-18-06,2022-18-06,day,K02000001,United Kingdom,"5,686",Seven-day average,number
2022-19-06,2022-19-06,day,K02000001,United Kingdom,"5,681",Seven-day average,number
2022-20-06,2022-20-06,day,K02000001,United Kingdom,"5,664",Seven-day average,number
2022-21-06,2022-21-06,day,K02000001,United Kingdom,"5,665",Seven-day average,number
2022-22-06,2022-22-06,day,K02000001,United Kingdom,"5,655",Seven-day average,number
2022-23-06,2022-23-06,day,K02000001,United Kingdom,"5,645",Seven-day average,number
2022-24-06,2022-24-06,day,K02000001,United Kingdom,"5,646",Seven-day average,number
2022-25-06,2022-25-06,day,K02000001,United Kingdom,"5,653",Seven-day average,number
2022-26-06,2022-26-06,day,K02000001,United Kingdom,"5,646",Seven-day average,number
2022-27-06,2022-27-06,day,K02000001,United Kingdom,"5,652",Seven-day average,number
2022-28-06,2022-28-06,day,K02000001,United Kingdom,"5,651",Seven-day average,number
2022-29-06,2022-29-06,day,K02000001,United Kingdom,"5,664",Seven-day average,number
2022-30-06,2022-30-06,day,K02000001,United Kingdom,"5,653",Seven-day average,number
2022-01-07,2022-01-07,day,K02000001,United Kingdom,"5,671",Seven-day average,number
2022-02-07,2022-02-07,day,K02000001,United Kingdom,"5,687",Seven-day average,number
2022-03-07,2022-03-07,day,K02000001,United Kingdom,"5,702",Seven-day average,number
2022-04-07,2022-04-07,day,K02000001,United Kingdom,"5,708",Seven-day average,number
2022-05-07,2022-05-07,day,K02000001,United Kingdom,"5,709",Seven-day average,number
2022-06-07,2022-06-07,day,K02000001,United Kingdom,"5,718",Seven-day average,number
2022-07-07,2022-07-07,day,K02000001,United Kingdom,"5,746",Seven-day average,number
2022-08-07,2022-08-07,day,K02000001,United Kingdom,"5,754",Seven-day average,number
2022-09-07,2022-09-07,day,K02000001,United Kingdom,"5,777",Seven-day average,number
2022-10-07,2022-10-07,day,K02000001,United Kingdom,"5,780",Seven-day average,number
2022-11-07,2022-11-07,day,K02000001,United Kingdom,"5,775",Seven-day average,number
2022-12-07,2022-12-07,day,K02000001,United Kingdom,"5,778",Seven-day average,number
2022-13-07,2022-13-07,day,K02000001,United Kingdom,"5,769",Seven-day average,number
2022-14-07,2022-14-07,day,K02000001,United Kingdom,"5,760",Seven-day average,number
2022-15-07,2022-15-07,day,K02000001,United Kingdom,"5,743",Seven-day average,number
2022-16-07,2022-16-07,day,K02000001,United Kingdom,"5,738",Seven-day average,number
2022-17-07,2022-17-07,day,K02000001,United Kingdom,"5,730",Seven-day average,number
2022-18-07,2022-18-07,day,K02000001,United Kingdom,"5,727",Seven-day average,number
2022-19-07,2022-19-07,day,K02000001,United Kingdom,"5,708",Seven-day average,number
2022-20-07,2022-20-07,day,K02000001,United Kingdom,"5,694",Seven-day average,number
2022-21-07,2022-21-07,day,K02000001,United Kingdom,"5,691",Seven-day average,number
2022-22-07,2022-22-07,day,K02000001,United Kingdom,"5,693",Seven-day average,number
2022-23-07,2022-23-07,day,K02000001,United Kingdom,"5,691",Seven-day average,number
2022-24-07,2022-24-07,day,K02000001,United Kingdom,"5,684",Seven-day average,number
2022-25-07,2022-25-07,day,K02000001,United Kingdom,"5,669",Seven-day average,number
2022-26-07,2022-26-07,day,K02000001,United Kingdom,"5,666",Seven-day average,number
2022-27-07,2022-27-07,day,K02000001,United Kingdom,"5,647",Seven-day average,number
2022-28-07,2022-28-07,day,K02000001,United Kingdom,"5,630",Seven-day average,number
2022-29-07,2022-29-07,day,K02000001,United Kingdom,"5,616",Seven-day average,number
2022-30-07,2022-30-07,day,K02000001,United Kingdom,"5,616",Seven-day average,number
2022-31-07,2022-31-07,day,K02000001,United Kingdom,"5,615",Seven-day average,number
2022-01-08,2022-01-08,day,K02000001,United Kingdom,"5,616",Seven-day average,number
2022-02-08,2022-02-08,day,K02000001,United Kingdom,"5,611",Seven-day average,number
2022-03-08,2022-03-08,day,K02000001,United Kingdom,"5,616",Seven-day average,number
2022-04-08,2022-04-08,day,K02000001,United Kingdom,"5,603",Seven-day average,number
2022-05-08,2022-05-08,day,K02000001,United Kingdom,"5,590",Seven-day average,number
2022-06-08,2022-06-08,day,K02000001,United Kingdom,"5,581",Seven-day average,number
2022-07-08,2022-07-08,day,K02000001,United Kingdom,"5,574",Seven-day average,number
2022-08-08,2022-08-08,day,K02000001,United Kingdom,"5,564",Seven-day average,number
2022-09-08,2022-09-08,day,K02000001,United Kingdom,"5,557",Seven-day average,number
2022-10-08,2022-10-08,day,K02000001,United Kingdom,"5,551",Seven-day average,number
2022-11-08,2022-11-08,day,K02000001,United Kingdom,"5,555",Seven-day average,number
2022-12-08,2022-12-08,day,K02000001,United Kingdom,"5,550",Seven-day average,number
2022-13-08,2022-13-08,day,K02000001,United Kingdom,"5,542",Seven-day average,number
2022-14-08,2022-14-08,day,K02000001,United Kingdom,"5,542",Seven-day average,number
2022-15-08,2022-15-08,day,K02000001,United Kingdom,"5,539",Seven-day average,number
2022-16-08,2022-16-08,day,K02000001,United Kingdom,"5,552",Seven-day average,number
2022-17-08,2022-17-08,day,K02000001,United Kingdom,"5,528",Seven-day average,number
2022-18-08,2022-18-08,day,K02000001,United Kingdom,"5,529",Seven-day average,number
2022-19-08,2022-19-08,day,K02000001,United Kingdom,"5,537",Seven-day average,number
2022-20-08,2022-20-08,day,K02000001,United Kingdom,"5,545",Seven-day average,number
2022-21-08,2022-21-08,day,K02000001,United Kingdom,"5,545",Seven-day average,number
2022-22-08,2022-22-08,day,K02000001,United Kingdom,"5,555",Seven-day average,number
2022-23-08,2022-23-08,day,K02000001,United Kingdom,"5,537",Seven-day average,number
2022-24-08,2022-24-08,day,K02000001,United Kingdom,"5,584",Seven-day average,number
2022-25-08,2022-25-08,day,K02000001,United Kingdom,"5,595",Seven-day average,number
2022-26-08,2022-26-08,day,K02000001,United Kingdom,"5,609",Seven-day average,number
2022-27-08,2022-27-08,day,K02000001,United Kingdom,"5,605",Seven-day average,number
2022-28-08,2022-28-08,day,K02000001,United Kingdom,"5,618",Seven-day average,number
2022-29-08,2022-29-08,day,K02000001,United Kingdom,"5,618",Seven-day average,number
2022-30-08,2022-30-08,day,K02000001,United Kingdom,"5,658",Seven-day average,number
2022-31-08,2022-31-08,day,K02000001,United Kingdom,"5,664",Seven-day average,number
2022-01-09,2022-01-09,day,K02000001,United Kingdom,"5,687",Seven-day average,number
2022-02-09,2022-02-09,day,K02000001,United Kingdom,"5,690",Seven-day average,number
2022-03-09,2022-03-09,day,K02000001,United Kingdom,"5,700",Seven-day average,number
2022-04-09,2022-04-09,day,K02000001,United Kingdom,"5,708",Seven-day average,number
2022-05-09,2022-05-09,day,K02000001,United Kingdom,"5,727",Seven-day average,number
